"id","playerstats_id","first","last","num","pos","import_status","height","weight","birthdate","birthplace","college","yrsteam","yrsleague","ros_status","created_at","season","season_type","games","touchdowns","points","two_point_points","total_singles","punt_singles","field_goal_singles","kickoff_singles","fumbles","fumbles_lost","fumble_return_yards","fumble_touchdowns"
2041,"135662","Andre","Durie","32","5","0","5.10","195","1981-07-27","Mississauga, ON","York","9","9","9","NULL",13,"reg",4,1,6,0,0,0,0,0,"1","1","NULL","NULL"
2041,"135662","Andre","Durie","32","5","0","5.10","195","1981-07-27","Mississauga, ON","York","9","9","9","NULL",14,"pre",1,0,0,0,0,0,0,0,"1","1","NULL","NULL"
2041,"135662","Andre","Durie","32","5","0","5.10","195","1981-07-27","Mississauga, ON","York","9","9","9","NULL",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2051,"113289","Byron","Parker","20","10","1","6.00","220","1981-03-07","Madisonville, KY","Tulane","1","9","3","NULL",9,"reg",13,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2107,"158255","Mathieu","Boulay","77","3","0","6.02","250","1987-11-23","Montreal, QC","Bishop's","2","2","3","NULL",9,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",9,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",13,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","19","NULL"
2121,"110856","Eric","Taylor","79","21","1","6.02","309","1981-12-14","Winchester, TN","Memphis","1","8","3","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2129,"135437","Donovan","Alexander","4","11","0","6.00","182","1985-04-03","Winnipeg, MB","North Dakota","1","7","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2129,"135437","Donovan","Alexander","4","11","0","6.00","182","1985-04-03","Winnipeg, MB","North Dakota","1","7","3","NULL",9,"reg",15,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",9,"reg",16,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",13,"reg",16,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2133,"135442","Calvin","McCarty","31","3","0","5.10","215","1984-11-02","Muskogee, OK","Western Washington","9","9","3","NULL",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","9","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",13,"reg",16,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2177,"134149","Tearrius","George","93","21","1","6.04","277","1982-12-03","Fayetteville, NC","Kansas State","5","8","3","NULL",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",9,"pre",1,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",9,"reg",12,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",13,"reg",13,1,6,0,0,0,0,0,"1","1","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2191,"134689","Rob","Cote","26","2","0","6.01","225","1986-07-05","Calgary, AB","Victoria Rebels","9","9","3","NULL",14,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",9,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2217,"135417","Justin","Phillips","44","21","0","6.03","236","1985-04-24","Ottawa, ON","Wilfrid Laurier","8","8","9","NULL",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2239,"117706","Chris","Best","66","9","0","6.05","301","1983-04-03","Calgary, AB","Waterloo","9","9","3","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2239,"117706","Chris","Best","66","9","0","6.05","301","1983-04-03","Calgary, AB","Waterloo","9","9","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2239,"117706","Chris","Best","66","9","0","6.05","301","1983-04-03","Calgary, AB","Waterloo","9","9","3","NULL",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",9,"reg",7,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2285,"143301","Tim","St. Pierre","35","2","0","6.00","230","1986-04-18","Hamilton, ON","Saint Mary's","5","8","9","NULL",13,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2299,"135659","Bo","Smith","NULL","11","1","6.00","185","1983-09-12","Owensboro, KY","Weber State","1","6","4","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",9,"reg",18,13,78,0,0,0,0,0,"2","2","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"post",2,4,24,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",13,"reg",15,4,24,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2305,"135351","S.J.","Green","19","5","1","6.02","216","1985-06-20","Tampa, FL","South Florida","7","7","3","NULL",14,"reg",4,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2333,"135801","Glenn","January","69","8","1","6.06","299","1983-05-25","Houston, TX","Texas Tech","6","8","3","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2333,"135801","Glenn","January","69","8","1","6.06","299","1983-05-25","Houston, TX","Texas Tech","6","8","3","NULL",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",9,"reg",17,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",13,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",13,"reg",17,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2345,"148162","Billy","Parker","17","10","1","6.00","195","1981-05-17","Mechanicsville, VA","William & Mary","5","5","3","NULL",14,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2357,"136433","T.J.","Hill","NULL","13","1","5.09","195","1980-07-02","Paterson, NJ","Northeastern","1","7","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2357,"136433","T.J.","Hill","NULL","13","1","5.09","195","1980-07-02","Paterson, NJ","Northeastern","1","7","3","NULL",9,"reg",18,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2357,"136433","T.J.","Hill","NULL","13","1","5.09","195","1980-07-02","Paterson, NJ","Northeastern","1","7","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2357,"136433","T.J.","Hill","NULL","13","1","5.09","195","1980-07-02","Paterson, NJ","Northeastern","1","7","3","NULL",13,"reg",5,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2371,"170190","Zander","Robinson","87","3","0","6.05","241","1989-10-11","Vancouver, BC","Western","5","5","9","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2371,"170190","Zander","Robinson","87","3","0","6.05","241","1989-10-11","Vancouver, BC","Western","5","5","9","NULL",9,"reg",14,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2371,"170190","Zander","Robinson","87","3","0","6.05","241","1989-10-11","Vancouver, BC","Western","5","5","9","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2371,"170190","Zander","Robinson","87","3","0","6.05","241","1989-10-11","Vancouver, BC","Western","5","5","9","NULL",13,"reg",8,1,6,0,0,0,0,0,"2","1","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",9,"reg",10,3,18,0,0,0,0,0,"1","1","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",13,"post",1,2,12,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",13,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",13,"reg",18,10,60,0,0,0,0,0,"2","2","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2373,"115481","Drew","Tate","4","1","1","6.00","191","1984-10-08","Baytown, TX","Iowa","7","9","3","NULL",14,"reg",4,1,6,0,0,0,0,0,"1","NULL","NULL","NULL"
2435,"102662","Steve","Morley","62","7","0","6.07","313","1981-08-18","Halifax, NS","Saint Mary's","6","9","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2435,"102662","Steve","Morley","62","7","0","6.07","313","1981-08-18","Halifax, NS","Saint Mary's","6","9","3","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2471,"111237","Josh","Bourke","59","8","0","6.07","300","1982-10-16","Windsor ON","Grand Valley State","8","8","3","NULL",9,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2471,"111237","Josh","Bourke","59","8","0","6.07","300","1982-10-16","Windsor ON","Grand Valley State","8","8","3","NULL",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2495,"119519","Maurice","Mann","86","4","1","6.02","192","1982-09-14","Seaside, CA","Nevada","3","7","3","NULL",13,"reg",5,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2505,"138229","Jermaine","McElveen","98","15","1","6.04","265","1984-08-29","North Chicago, IL","Alabama-Birmingham","5","7","NULL","NULL",9,"post",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2505,"138229","Jermaine","McElveen","98","15","1","6.04","265","1984-08-29","North Chicago, IL","Alabama-Birmingham","5","7","NULL","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2505,"138229","Jermaine","McElveen","98","15","1","6.04","265","1984-08-29","North Chicago, IL","Alabama-Birmingham","5","7","NULL","NULL",9,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2505,"138229","Jermaine","McElveen","98","15","1","6.04","265","1984-08-29","North Chicago, IL","Alabama-Birmingham","5","7","NULL","NULL",13,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2505,"138229","Jermaine","McElveen","98","15","1","6.04","265","1984-08-29","North Chicago, IL","Alabama-Birmingham","5","7","NULL","NULL",13,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2545,"148788","Ejiro","Kuale","1","13","1","6.02","229","1983-06-22","Daytona Beach, FL","Louisiana State","1","5","3","NULL",9,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2545,"148788","Ejiro","Kuale","1","13","1","6.02","229","1983-06-22","Daytona Beach, FL","Louisiana State","1","5","3","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2545,"148788","Ejiro","Kuale","1","13","1","6.02","229","1983-06-22","Daytona Beach, FL","Louisiana State","1","5","3","NULL",13,"reg",12,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2551,"158144","Joe","Eppele","NULL","9","0","6.08","301","1987-08-12","Brackendale, BC","Washington State","1","4","3","NULL",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2613,"NULL","Jonathan","Hood","13","11","0","6.00","195","1985-12-23","Mississauga, ON","St. Francis Xavier","1","1","4","2008-06-03 22:48:01",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2613,"NULL","Jonathan","Hood","13","11","0","6.00","195","1985-12-23","Mississauga, ON","St. Francis Xavier","1","1","4","2008-06-03 22:48:01",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2613,"NULL","Jonathan","Hood","13","11","0","6.00","195","1985-12-23","Mississauga, ON","St. Francis Xavier","1","1","4","2008-06-03 22:48:01",9,"reg",10,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2613,"NULL","Jonathan","Hood","13","11","0","6.00","195","1985-12-23","Mississauga, ON","St. Francis Xavier","1","1","4","2008-06-03 22:48:01",13,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",9,"reg",14,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",13,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",13,"reg",9,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2619,"143318","Paul","Woldu","12","10","0","6.00","170","1984-09-14","Regina, SK","Saskatchewan","4","8","5","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",9,"post",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",9,"reg",10,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",13,"pre",2,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",13,"reg",15,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2661,"143282","Samuel","Giguere","15","4","0","6.00","215","1985-07-11","Sherbrooke, QC","Sherbrooke","1","4","3","2008-04-18 11:42:23",14,"reg",3,1,6,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2701,"117729","Jeff","Keeping","67","9","0","6.06","295","1982-07-19","Uxbridge, ON","Western","10","11","3","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2701,"117729","Jeff","Keeping","67","9","0","6.06","295","1982-07-19","Uxbridge, ON","Western","10","11","3","NULL",13,"reg",3,0,0,0,0,0,0,0,"1","NULL","NULL","NULL"
2703,"143357","Jerome","Messam","33","2","0","6.03","245","1985-04-02","Toronto, ON","Graceland","2","6","3","NULL",9,"reg",15,2,12,0,0,0,0,0,"2","2","NULL","NULL"
2703,"143357","Jerome","Messam","33","2","0","6.03","245","1985-04-02","Toronto, ON","Graceland","2","6","3","NULL",13,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2703,"143357","Jerome","Messam","33","2","0","6.03","245","1985-04-02","Toronto, ON","Graceland","2","6","3","NULL",13,"reg",11,1,6,0,0,0,0,0,"1","1","NULL","NULL"
2703,"143357","Jerome","Messam","33","2","0","6.03","245","1985-04-02","Toronto, ON","Graceland","2","6","3","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2703,"143357","Jerome","Messam","33","2","0","6.03","245","1985-04-02","Toronto, ON","Graceland","2","6","3","NULL",14,"reg",5,1,8,1,0,0,0,0,"NULL","NULL","NULL","NULL"
2813,"159872","Mike","Montoya","78","2","0","5.09","236","1987-06-28","Burlington, ON","Wilfrid Laurier","1","1","4","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2815,"125912","Jermaine","Reid","98","15","0","6.04","263","1983-04-19","Pickering, ON","Akron","2","8","15","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2815,"125912","Jermaine","Reid","98","15","0","6.04","263","1983-04-19","Pickering, ON","Akron","2","8","15","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2815,"125912","Jermaine","Reid","98","15","0","6.04","263","1983-04-19","Pickering, ON","Akron","2","8","15","NULL",9,"reg",4,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2825,"170213","Paul","Swiston","54","9","0","6.09","334","1989-05-26","Calgary, AB","Calgary","1","5","3","NULL",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2827,"103879","Adrian","McPherson","6","1","1","6.03","220","1983-05-08","Bradenton, FL","Florida State","1","6","3","NULL",14,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2827,"103879","Adrian","McPherson","6","1","1","6.03","220","1983-05-08","Bradenton, FL","Florida State","1","6","3","NULL",14,"reg",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2833,"143330","Luc","Brodeur-Jourdain","58","6","0","6-02","309","1983-03-17","St-Hyacinthe, QC","Laval","6","6","3","2008-05-30 09:48:37",9,"reg",3,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2833,"143330","Luc","Brodeur-Jourdain","58","6","0","6-02","309","1983-03-17","St-Hyacinthe, QC","Laval","6","6","3","2008-05-30 09:48:37",13,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",9,"post",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",9,"pre",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",9,"reg",16,0,0,0,0,0,0,0,"NULL","NULL","37","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",13,"reg",18,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",14,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2835,"143281","Shea","Emry","11","13","0","6.00","228","1986-04-23","Richmond, BC","UBC","1","8","9","NULL",14,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2855,"126061","Ryan","Lucas","96","15","0","6.05","290","1984-10-23","","Western Washington","2","3","NULL","2011-08-19 17:02:59",9,"pre",2,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2855,"126061","Ryan","Lucas","96","15","0","6.05","290","1984-10-23","","Western Washington","2","3","NULL","2011-08-19 17:02:59",9,"reg",1,0,0,0,0,0,0,0,"NULL","NULL","NULL","NULL"
2871,"140770","Larry","Taylor","5","23","1","5.06","181","1985-05-30","Fort Lauderdale, FL","Connecticut","4","7","NULL","NULL",9,"post",1,0,0,0,0,0,0,0,"1","1","NULL","NULL"
